name,categories,description,url,favorite,Date Added
Web ChatGPT,,Combine ChatGPT with Google search results,https://chrome.google.com/webstore/detail/web-chatgpt/lpfemeioodjbpieminkklglpmhlngfcn,No,"May 29, 2023 11:37 AM"
AiBERT,Chat,A WhatsApp Bot for generating visuals and ChatGPT results.,https://aibert.co,No,"May 29, 2023 11:37 AM"
TTS Voice Wizard,"Speech to Text, Text To Speech",Convert speech to text and back to speech,https://github.com/VRCWizard/TTS-Voice-Wizard,No,"May 29, 2023 11:37 AM"
Powerpresent AI,Productivity,A platform to generate automated presentations.,https://powerpresent.ai,No,"May 29, 2023 11:37 AM"
Audyo,Text To Speech,A tool to convert text to speech.,https://www.audyo.ai,No,"May 29, 2023 11:37 AM"
Bing,Chat,Bing Chatbot With ChatGPT,https://www.bing.com/new,No,"May 29, 2023 11:37 AM"
Snowpixel,Generative Art,A tool for media manipulation to generate images,https://snowpixel.app,No,"May 29, 2023 11:37 AM"
Outset.ai,Productivity,A tool for developers to integrate AI into products.,https://www.outset.ai,No,"May 29, 2023 11:37 AM"
OpenArt Photo Booth,"Avatar Creation, Generative Art",A tool that makes it simple to train your likeness into AI,https://openart.ai/photobooth,No,"May 29, 2023 11:37 AM"
Peachly AI,Marketing,AI solution for creating; targeting and optimizing Facebook; Instagram and Google ads,https://peachlyai.xyz,No,"May 29, 2023 11:37 AM"
Maze,Generative Art,AI driven platform that helps you create amazing content in seconds ,https://maze.guru,No,"May 29, 2023 11:37 AM"
Tailor By Threads,Productivity,A productivity tool for teams,https://threads.com/ai,No,"May 29, 2023 11:37 AM"
Interior AI,"Fun, Generative Art, Inspiration",Upload an image of your home. Generate a new layout based on one of 17 preselected styles,https://interiorai.com,No,"May 29, 2023 11:37 AM"
Jibewith.com,Copywriting,Simple content creation tool,https://www.jibewith.com,No,"May 29, 2023 11:37 AM"
Spatial.ai,"Marketing, Research",Predict and influence customer behavior,https://www.spatial.ai,No,"May 29, 2023 11:37 AM"
HirePeople,Marketing,A Google Chrome Extension for sending bulk personalized LinkedIn invitations.,https://www.hirepeople.com,No,"May 29, 2023 11:37 AM"
AI Chat Bestie,Productivity,A tool for ChatGPT faster responses and searchable chat history,https://aichatbestie.com,No,"May 29, 2023 11:37 AM"
Image AI App,Generative Art,AI-powered cartoon image generator,https://imageai.app,No,"May 29, 2023 11:37 AM"
writeGPT,Prompting,A Google Chrome Extension to add GPT3.5 capabilities on any website and prompt writing helper.,https://chrome.google.com/webstore/detail/writegpt-openais-gpt-prom/dflcdbibjghipieemcligeelbmackgco,No,"May 29, 2023 11:37 AM"
D-ID Creative Reality,"Generative Video, Text To Speech",Create videos from plain text in minutes,http://d-id.com,No,"May 29, 2023 11:37 AM"
Playground AI,Generative Art,Online AI Image Generator using Stable Diffusion and Dall-E,https://playgroundai.com,No,"May 29, 2023 11:37 AM"
MagicSlides App,Copywriting,Create Presentation Slides with AI,https://www.magicslides.app,No,"May 29, 2023 11:37 AM"
Effortless Email,"Copywriting, Marketing",AI-powered tool to quickly craft emails from bullet points,https://effortless-email.com,No,"May 29, 2023 11:37 AM"
Peech,Video Editing,Use AI for automatic video editing,https://peech-ai.com,No,"May 29, 2023 11:37 AM"
VanceAI Image Upscaler,Image Improvement,Enlarge images up to 800% with improved resolution in just a few seconds,https://vanceai.com/image-enlarger,No,"May 29, 2023 11:37 AM"
Hex,Code,Data transformation; visualization and collaboration.,https://hex.tech,No,"May 29, 2023 11:37 AM"
Swapface,Video Editing,A windows software for creating realistic face swaps,https://swapface.org,No,"May 29, 2023 11:37 AM"
Gling,Video Editing,Automatically recognise and cut silences and disfluencies from videos,https://www.gling.ai,No,"May 29, 2023 11:37 AM"
MapsGPT,Fun,Find and explore interesting places near you using AI,https://www.mapsgpt.com,No,"May 29, 2023 11:37 AM"
SocialBee,Social Media,A platform for social media content generation,https://socialbee.com/ai-post-generator,No,"May 29, 2023 11:37 AM"
Holler,Research,AI-powered survey tool to collect feedback and insights,https://goholler.ai,No,"May 29, 2023 11:37 AM"
Photor,Social Media,Image recognition to analyze and select the best images for professional or personal use,https://photor.io,No,"May 29, 2023 11:37 AM"
Magical AI,Productivity,A Google Chrome Extension for writing assistant and task automation.,https://www.getmagical.com/ai,No,"May 29, 2023 11:37 AM"
GhostWryter,Copywriting,"AI Writer, Content Ideas Generator and Writing Assistant",https://ghostwryter.net,No,"May 29, 2023 11:37 AM"
TypingMind,Chat,A ChatGPT chatbot with better response time and UI,https://www.typingmind.com,No,"May 29, 2023 11:37 AM"
Pix2Pix Video,Generative Video,Let's you change a video with text prompts,https://huggingface.co/spaces/fffiloni/Pix2Pix-Video,No,"May 29, 2023 11:37 AM"
Grammarly,"Copywriting, Productivity, Students","AI powered writing assistance tool. Improve writing with real-time grammar, spelling, punctuation and style checks",https://grammarly.go2cloud.org/aff_c,No,"May 29, 2023 11:37 AM"
Magical,Productivity,Manage meetings scheduling and notes directly from browser tabs,https://magical.so,No,"May 29, 2023 11:37 AM"
Travelmoji,Self Development,A travel planning tool.,https://travelmoji.xyz,No,"May 29, 2023 11:37 AM"
BlueWillow,Generative Art,AI-powered image generating tool in Discord,https://www.bluewillow.ai,No,"May 29, 2023 11:37 AM"
Endel,Music,Personalized soundscape for focus; relaxation and sleep,https://endel.io,No,"May 29, 2023 11:37 AM"
AI Pet Name Generator,Fun,A tool to generate customized pet names,https://aipetnamer.herokuapp.com,No,"May 29, 2023 11:37 AM"
SciSpace by Typeset,"Research, Students, Teachers","Discover, Create and Publish your research paper",https://typeset.io,No,"May 29, 2023 11:37 AM"
Jaq n Jil,Copywriting,AI-powered writing assistant to quickly create content,https://beta.jaqnjil.com,No,"May 29, 2023 11:37 AM"
Altered,Voice Modulation,Alter your voice with AI for voiceover work,https://www.altered.ai,No,"May 29, 2023 11:37 AM"
Aggregator,,,,No,"May 29, 2023 11:37 AM"
Kaiber,"Avatar Creation, Video Editing",Video generation engine that enables users to create videos from their own images or text description ,https://kaiber.ai,No,"May 29, 2023 11:37 AM"
Podcasting,,,,No,"May 29, 2023 11:37 AM"
GenForge,,ChatGPT on whatsapp and slack for documents,https://www.genforge.ai,No,"May 29, 2023 11:37 AM"
Project Description Generator,Inspiration,AI Project Description Generator,https://www.welovenocode.com/ai-project-description-generator,No,"May 29, 2023 11:37 AM"
WP AI Chat,,"A chat widget for your website, train with your own data in minutes.",https://egp--otc-publishing.thrivecart.com/wp-ai-chat,No,"May 29, 2023 11:37 AM"
VoiceType,"Copywriting, Productivity",Chrome browser extension that uses AI to help write emails,https://voicetype.io,No,"May 29, 2023 11:37 AM"
IMI Prompt,Prompting,A tool to generate midjourney prompts,https://imiprompt.com,No,"May 29, 2023 11:37 AM"
Polyhive,Gaming,A platform for game asset development and management,https://www.polyhive.ai,No,"May 29, 2023 11:37 AM"
Prompt Vibes,Aggregator,A large collection of chatgpt prompts.,https://www.promptvibes.com,No,"May 29, 2023 11:37 AM"
Watermark Remover,Image Improvement,Use AI to remove watermarks from an image,https://www.watermarkremover.io,No,"May 29, 2023 11:37 AM"
OpenRead,Research,A tool to access interact with and edit papers.,https://www.openread.academy,No,"May 29, 2023 11:37 AM"
Clips AI,Social Media,Automatically repurpose long-form video or audio content into social media clips,https://www.clipsai.com,No,"May 29, 2023 11:37 AM"
SourceAI,Code,Generate code in any programming language with just one click,https://sourceai.dev,No,"May 29, 2023 11:37 AM"
AnyBot,Chat,A tool for chatbot creation.,https://anybot.softr.app/form,No,"May 29, 2023 11:37 AM"
Findly.ai,,AI chatbot for efficient data querying and actionable insights from databases,https://findly.ai,No,"May 29, 2023 11:37 AM"
ClipDrop,Image Improvement,Upscale images; remove backgrounds; remove unwanted elements from images,https://clipdrop.co,No,"May 29, 2023 11:37 AM"
Fathom Lexicon,Productivity,A platform for text analysis and entities extraction,https://lexicon.fathoml.com,No,"May 29, 2023 11:37 AM"
Hints,"Marketing, Productivity",Create and update tickets and sales pipeline from messengers; email; or SMS,https://hints.so,No,"May 29, 2023 11:37 AM"
Booth.AI,"Generative Art, Marketing",Quickly generate high-quality product images with just a few steps,https://www.booth.ai,No,"May 29, 2023 11:37 AM"
Chat YouTube,Chatbots,Create chatbots based on any YouTube video from its URL,https://chatyoutube.com/,No,"May 29, 2023 11:37 AM"
Andi,"Chat, Research",Answers questions or takes you to the apps or websites you enter,https://andisearch.com,No,"May 29, 2023 11:37 AM"
Hypertype,Productivity,A Google Chrome Extension to find relevant information from emails and documents,https://chrome.google.com/webstore/detail/hypertype/lohojfppjeknalpoklojhfnndocgekbd,No,"May 29, 2023 11:37 AM"
AI Social Bio,Social Media,Creates custom social media bios based on user interests and goals,https://aisocialbio.com,No,"May 29, 2023 11:37 AM"
CAREERDEKHO Ai,Self Development,A tool for career suggestions and career path.,https://careerdekho.ai,No,"May 29, 2023 11:37 AM"
MyRoomDesigner Ai,Generative Art,A tool for interior design,https://www.myroomdesigner.ai,No,"May 29, 2023 11:37 AM"
VenturusAI,Marketing,A tool for instant feedback and analysis on business ideas,https://venturusai.com,No,"May 29, 2023 11:37 AM"
Mixture Of Diffusers,Generative Art,A tool for creating; sharing and linking models; datasets and solutions.,https://huggingface.co/spaces/albarji/mixture-of-diffusers,No,"May 29, 2023 11:37 AM"
MacGPT,Chat,macOS menu bar with quick access to chatGPT,https://goodsnooze.gumroad.com/l/menugpt,No,"May 29, 2023 11:37 AM"
ARTi,Generative Art,A tool to generate unique images.,https://www.playarti.com,No,"May 29, 2023 11:37 AM"
Anime AI,"Avatar Creation, Generative Art",AI Anime Picture Generator,https://animeai.app,No,"May 29, 2023 11:37 AM"
Kili,Marketing,Build a personalised AI assistant,https://www.kili.so,No,"May 29, 2023 11:37 AM"
Cyanite.ai,"Music, Productivity",Music tagging engine that uses AI to categorize music,https://cyanite.ai,No,"May 29, 2023 11:37 AM"
uKit AI,Marketing,A website builder.,https://ukit.ai/en,No,"May 29, 2023 11:37 AM"
Predis.ai,"Copywriting, Marketing",AI Social Media Post Generator,https://predis.ai,No,"May 29, 2023 11:37 AM"
Productivity,,,,No,"May 29, 2023 11:37 AM"
Send GPT via Email,Productivity,A Google Chrome Extension to send ChatGPT conversations to email.,https://chrome.google.com/webstore/detail/send-gpt-via-email/ejidggmljlgadgkadijipobcflknkfdb,No,"May 29, 2023 11:37 AM"
CopyPro,Copywriting,AI-driven copywriting templates; resources and tools,https://go.copypro.ai,No,"May 29, 2023 11:37 AM"
TheoAssist,,A chat and research tool built around the bible,https://theoassist.com,No,"May 29, 2023 11:37 AM"
Image Cleaner,Image Improvement,Quickly remove unwanted objects from images,https://imgcleaner.com,No,"May 29, 2023 11:37 AM"
Decoherence,Generative Video,A tool to Create AI animations and synchronize them with your music.,https://decoherence.co,No,"May 29, 2023 11:37 AM"
Obituary Writer,Copywriting,AI obituary writing tool,https://akeeva.co/obituary-writer,No,"May 29, 2023 11:37 AM"
ValidatorAI,Research,AI business validator tool that provides detailed feedback and advice,https://www.validatorai.com,No,"May 29, 2023 11:37 AM"
AI Fact Checker,Fun,A tool to verify facts with a Google search,https://aifactchecker.vercel.app,No,"May 29, 2023 11:37 AM"
PromptPlays,Prompting,A platform to create and share AI-infused automations.,https://www.promptplays.ai,No,"May 29, 2023 11:37 AM"
Uberduck,Text To Speech,AI realistic text-to-speech voice generator - Can train your own voice,https://uberduck.ai,No,"May 29, 2023 11:37 AM"
Xpression Camera,"Generative Video, Motion Capture",Real-time AI-generated face filtering app,https://xpressioncamera.com,No,"May 29, 2023 11:37 AM"
ZoomScape.ai,Generative Art,Create Zoom backgrounds with AI,https://zoomscape.ai,No,"May 29, 2023 11:37 AM"
Frase,"Copywriting, Marketing",AI-powered SEO writing assistant,https://www.frase.io,No,"May 29, 2023 11:37 AM"
Speech Generation,,,,No,"May 29, 2023 11:37 AM"
Video2Recipe,Fun,A tool to convert cooking videos into recipes,https://video2recipe.com,No,"May 29, 2023 11:37 AM"
Arvin,Marketing,A Google Chrome Extension for writing assistant and article generation.,https://www.tryarvin.com,No,"May 29, 2023 11:37 AM"
PolyAI,"Marketing, Text To Speech",Voice assistant to automate customer service,https://poly.ai,No,"May 29, 2023 11:37 AM"
Bezly,Marketing,A Google Chrome Extension to summarize amazon reviews,https://www.bezly.xyz,No,"May 29, 2023 11:37 AM"
Levity,"Marketing, Productivity",Automates tasks like email; document classification; customer support tickets and more.,https://levity.ai,No,"May 29, 2023 11:37 AM"
Inkdrop,Productivity,A tool to make video meetings collaborative.,https://inkdrop.ai,No,"May 29, 2023 11:37 AM"
TutorAI,"Research, Self Development",Creates courses on anything,https://tutorai.me,No,"May 29, 2023 11:37 AM"
Slite - Ask,Research,Ask questions and get answers from your company's existing documentation,https://slite.com/ask,No,"May 29, 2023 11:37 AM"
CheckforAi,"AI Detectors, Students, Teachers","Detect AI Written Text in Essays, Emails and More!",https://checkforai.com,No,"May 29, 2023 11:37 AM"
ThumbnailAi,Productivity,A tool to generates ratings for YouTube thumbnails.,https://thumbnail-ai.ybouane.com,No,"May 29, 2023 11:37 AM"
Digital First AI,"Inspiration, Marketing",Find growth-hacking tactics for your business with AI,https://www.digitalfirst.ai,No,"May 29, 2023 11:37 AM"
ChatGPT Writer,Productivity,Chrome extension to generate emails and replies for Gmail,https://chatgptwriter.ai,No,"May 29, 2023 11:37 AM"
Bink,Marketing,A query tool that provides users to search and analyze data.,https://usebink.com,No,"May 29, 2023 11:37 AM"
analogenie,Prompting,A tool to write creative analogies and metaphors.,https://analogenie.com,No,"May 29, 2023 11:37 AM"
TechCrunch Summarizer,Research,Summarizes TechCrunch articles,https://www.techcrunchsummary.com,No,"May 29, 2023 11:37 AM"
VoiceLine,Productivity,A voice messaging app.,https://getvoiceline.com,No,"May 29, 2023 11:37 AM"
Seashore AI,Chat,A platform to create chatbots for sales and customer service,https://www.seashore.ai,No,"May 29, 2023 11:37 AM"
Inspiration ,,,,No,"May 29, 2023 11:37 AM"
Deep Anime,"Avatar Creation, Generative Art",Transform your photos into anime scenes with just one tap,https://deepanime.software,No,"May 29, 2023 11:37 AM"
Roam Around,Productivity,A tool to plan travel trips,https://www.roamaround.io,No,"May 29, 2023 11:37 AM"
Mason,"Productivity, Research",AI-powered data analytics for teams building software,https://mason.app,No,"May 29, 2023 11:37 AM"
AI Recipe Generator,Fun,Create custom recipes with AI,https://ai-recipes.softr.app,No,"May 29, 2023 11:37 AM"
AskNotion,"Chat, Notion",A tool to build chatbot using Notion Pages,https://asknotion.app,No,"May 29, 2023 11:37 AM"
ChatGPT for Siri,Chat,Activate ChatGPT through Siri using voice commands,https://www.mobilespoon.net/2023/01/how-to-activate-chatgpt-with-siri-and-save-response.html,No,"May 29, 2023 11:37 AM"
MULTI·ON,Productivity,An AI-powered web assistant,https://multion.ai,No,"May 29, 2023 11:37 AM"
